achiev,adj,adverb,affect,affiliation,anger,anx,article,assent,auxverb,bio,body,cause,certain,cogproc,compare,conj,death,differ,discrep,drives,family,feel,female,filler,focusfuture,focuspast,focuspresent,friend,function,health,hear,home,i,informal,ingest,insight,interrog,ipron,leisure,male,money,motion,negate,negemo,netspeak,nonflu,number,percept,posemo,power,ppron,prep,pronoun,quant,relativ,relig,reward,risk,sad,see,sexual,shehe,social,space,swear,tentat,they,time,verb,we,work,you
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.25,,,6.25,,,12.5,,,12.5,,,,12.5,6.25,,,,,6.25,,,,,,,,,25.0,12.5,,,,,6.25,12.5,,,,,,,,,,,6.25,,,,,12.5,,25.0,12.5,,,,,,,,6.25,12.5,,,,,6.25,,,
,10.0,,10.0,10.0,,,,,10.0,,,,,10.0,,5.0,,5.0,,20.0,5.0,,,,,,20.0,,45.0,,,5.0,,,,5.0,5.0,15.0,5.0,,,5.0,,,,,,5.0,10.0,10.0,5.0,10.0,20.0,,10.0,,,,,5.0,,,20.0,5.0,,5.0,,,20.0,5.0,5.0,
,,,4.761904761904762,,4.761904761904762,,14.285714285714285,,9.523809523809524,,,9.523809523809524,,9.523809523809524,,,,,,4.761904761904762,,,,,4.761904761904762,,4.761904761904762,,47.61904761904761,,,,,,,,,4.761904761904762,,,,9.523809523809524,,4.761904761904762,,,4.761904761904762,,,4.761904761904762,,19.047619047619047,4.761904761904762,,19.047619047619047,,,,,,,,4.761904761904762,4.761904761904762,,,,4.761904761904762,9.523809523809524,,,
,,,,,,,,,,9.090909090909092,,,,18.181818181818183,,9.090909090909092,,,,9.090909090909092,,,,,,,18.181818181818183,,18.181818181818183,9.090909090909092,,,,,,18.181818181818183,,,,,,9.090909090909092,,,,,,,,,,9.090909090909092,,,9.090909090909092,,9.090909090909092,,,,,,,,,,,,18.181818181818183,,,
,,,,,,,,,10.526315789473683,5.263157894736842,,,,21.052631578947366,,,,5.263157894736842,,,,,,,,,15.789473684210526,,47.368421052631575,5.263157894736842,,,5.263157894736842,,,15.789473684210526,5.263157894736842,10.526315789473683,,,,,5.263157894736842,,,,,,,,5.263157894736842,15.789473684210526,15.789473684210526,,10.526315789473683,,,,,,,,5.263157894736842,5.263157894736842,,,,5.263157894736842,15.789473684210526,,,
,6.25,,,,,,6.25,,,,,,,6.25,6.25,,,,,,,,,,,,6.25,,31.25,,,,,,,6.25,,,,,,6.25,,,,,,,,,,25.0,,,25.0,,,,,,,,,,,,,18.75,,,,
,6.666666666666667,6.666666666666667,6.666666666666667,,,,,,,,,,,13.333333333333334,,,,,,,,,,,,,,,6.666666666666667,,,,,,,13.333333333333334,,,,,6.666666666666667,,,,,,,,6.666666666666667,,,6.666666666666667,,,,,,,,,,,,,,,,,,,6.666666666666667,
,,,6.666666666666667,,,,6.666666666666667,,6.666666666666667,,,,,6.666666666666667,,,,,,,,,,,,6.666666666666667,,,40.0,,,,,6.666666666666667,,6.666666666666667,,,,,,,,,6.666666666666667,,,6.666666666666667,6.666666666666667,,,26.666666666666668,,,6.666666666666667,,,,,6.666666666666667,,,,6.666666666666667,,,,,6.666666666666667,,,
,,,8.333333333333332,,,8.333333333333332,8.333333333333332,,,,,8.333333333333332,,16.666666666666664,,,,,,8.333333333333332,,,,,,,,,33.33333333333333,,,,,,,8.333333333333332,,,,,,,,8.333333333333332,,,,,,,,25.0,,,16.666666666666664,,,8.333333333333332,,,,,,16.666666666666664,,,,,,,,
5.555555555555555,,5.555555555555555,5.555555555555555,,,,5.555555555555555,,5.555555555555555,5.555555555555555,,,,,,,,,,11.11111111111111,,,,,,,11.11111111111111,,44.44444444444444,5.555555555555555,,,,,,,,,,,,,,5.555555555555555,,,5.555555555555555,,,5.555555555555555,,33.33333333333333,,,16.666666666666664,,,5.555555555555555,5.555555555555555,,,,,5.555555555555555,,,,11.11111111111111,16.666666666666664,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,20.0,,10.0,,,,,,,,,,,,,20.0,,,,,,,20.0,,,,,,,,,,,,,,,,10.0,,,10.0,,,,,,,,,10.0,,,,,,,,
,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.25,,,,,,6.25,,,12.5,,,,12.5,6.25,,,,,12.5,,,,,,,12.5,,18.75,12.5,,,,,,12.5,,,,,,,,,,,,6.25,,,,12.5,,18.75,6.25,,12.5,,,6.25,,,,6.25,,,,,6.25,,,
,9.523809523809524,9.523809523809524,,,,,,,4.761904761904762,,,,,9.523809523809524,9.523809523809524,4.761904761904762,,4.761904761904762,,,,,,,,,9.523809523809524,,42.857142857142854,,,,9.523809523809524,,,4.761904761904762,4.761904761904762,4.761904761904762,,,,,,,,,4.761904761904762,,,,9.523809523809524,9.523809523809524,14.285714285714285,4.761904761904762,9.523809523809524,,,,,,,,,4.761904761904762,,,,4.761904761904762,4.761904761904762,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,6.666666666666667,,,6.666666666666667,,6.666666666666667,,20.0,,13.333333333333334,,,,,,,,,6.666666666666667,,,,26.666666666666668,6.666666666666667,,,,,6.666666666666667,13.333333333333334,,,6.666666666666667,,,,,,,,,,,,,6.666666666666667,,,6.666666666666667,,,,,,,,6.666666666666667,,,,,6.666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,6.666666666666667,,,6.666666666666667,,6.666666666666667,,20.0,,13.333333333333334,,,,,,,,,6.666666666666667,,,,26.666666666666668,6.666666666666667,,,,,6.666666666666667,13.333333333333334,,,6.666666666666667,,,,,,,,,,,,,6.666666666666667,,,6.666666666666667,,,,,,,,6.666666666666667,,,,,6.666666666666667,,,,
,,,6.666666666666667,,,,6.666666666666667,,6.666666666666667,,,,,6.666666666666667,,,,,,,,,,,,6.666666666666667,,,40.0,,,,,6.666666666666667,,6.666666666666667,,,,,,,,,6.666666666666667,,,6.666666666666667,6.666666666666667,,,26.666666666666668,,,6.666666666666667,,,,,6.666666666666667,,,,6.666666666666667,,,,,6.666666666666667,,,
,7.142857142857142,,7.142857142857142,,,7.142857142857142,,,14.285714285714285,,,,,14.285714285714285,7.142857142857142,7.142857142857142,,7.142857142857142,,21.428571428571427,,,,,,,14.285714285714285,,42.857142857142854,,,,,,,7.142857142857142,7.142857142857142,7.142857142857142,,,,7.142857142857142,,7.142857142857142,,,,,,14.285714285714285,,14.285714285714285,7.142857142857142,,28.57142857142857,,,7.142857142857142,,,,,14.285714285714285,7.142857142857142,,7.142857142857142,,14.285714285714285,14.285714285714285,,,
5.0,5.0,5.0,5.0,,,,5.0,,10.0,,,5.0,,10.0,10.0,5.0,,,,10.0,,,,,,,15.0,,60.0,,,,,,,,,10.0,,,,,,5.0,,,5.0,,,5.0,5.0,20.0,15.0,5.0,10.0,,,5.0,5.0,,,,5.0,5.0,,5.0,5.0,5.0,15.0,,,
,5.555555555555555,5.555555555555555,,,,,11.11111111111111,,11.11111111111111,,,,5.555555555555555,16.666666666666664,,5.555555555555555,,,,5.555555555555555,,,,,,,16.666666666666664,,50.0,,,,,,,11.11111111111111,5.555555555555555,11.11111111111111,,,,,,,,,,,,5.555555555555555,5.555555555555555,5.555555555555555,16.666666666666664,5.555555555555555,,,,,,,,,11.11111111111111,,,,,,16.666666666666664,,,5.555555555555555
,,,,,,,,,7.142857142857142,7.142857142857142,,,,14.285714285714285,,,,,7.142857142857142,,,,,,,,21.428571428571427,,14.285714285714285,7.142857142857142,,,,,,7.142857142857142,,,,,,,,,,,7.142857142857142,,,,,7.142857142857142,,,,,,,,,,,,,,,,,14.285714285714285,,,
,,,,,,,,,,,,,,16.666666666666664,,,,,,,,,,,,,,,16.666666666666664,,,,,,,16.666666666666664,,,,,,,,,,,,,,,,16.666666666666664,,,16.666666666666664,,,,,,,,,16.666666666666664,,,,,,,,
,5.0,5.0,5.0,,,,5.0,,5.0,10.0,,,,10.0,5.0,,,,,10.0,5.0,,5.0,,5.0,5.0,,,45.0,10.0,,,,,,10.0,,,,10.0,,,,5.0,,,5.0,,,10.0,10.0,20.0,10.0,,25.0,,,,,,,10.0,15.0,5.0,,,,20.0,10.0,,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.25,,6.25,,,6.25,,6.25,6.25,,,,12.5,,,,,,12.5,6.25,,,,,,12.5,,37.5,6.25,,,6.25,,,12.5,,12.5,,,,,,,,,,,,6.25,6.25,,18.75,,6.25,,,,,,,,6.25,,,,,6.25,6.25,,,
,,,,,,,9.090909090909092,,9.090909090909092,,,9.090909090909092,,27.27272727272727,,,,,,,,,,,,,9.090909090909092,,45.45454545454545,,,,,,,18.181818181818183,,18.181818181818183,,,,,,,,,,,,,9.090909090909092,,27.27272727272727,,,,,,,,,,9.090909090909092,,,,,,18.181818181818183,,,9.090909090909092
,7.142857142857142,,7.142857142857142,7.142857142857142,,,,7.142857142857142,21.428571428571427,,,,,14.285714285714285,,,,,,7.142857142857142,,,,,,,21.428571428571427,,28.57142857142857,,,,,7.142857142857142,,14.285714285714285,,7.142857142857142,,,,,7.142857142857142,,,,,,7.142857142857142,,7.142857142857142,,14.285714285714285,,,,,,,,,,7.142857142857142,,,,,,21.428571428571427,7.142857142857142,,
5.555555555555555,5.555555555555555,,11.11111111111111,,,,11.11111111111111,,11.11111111111111,5.555555555555555,,,,11.11111111111111,5.555555555555555,,,,5.555555555555555,5.555555555555555,,,,,5.555555555555555,,5.555555555555555,,38.88888888888889,5.555555555555555,,,,,,5.555555555555555,,5.555555555555555,,,,5.555555555555555,,,,,,,11.11111111111111,,,11.11111111111111,5.555555555555555,,22.22222222222222,,,,,,,,5.555555555555555,11.11111111111111,,,,5.555555555555555,11.11111111111111,,11.11111111111111,
,,14.285714285714285,,,,,9.523809523809524,,14.285714285714285,,,4.761904761904762,,23.809523809523807,,9.523809523809524,,9.523809523809524,,,,,,,,4.761904761904762,14.285714285714285,,61.904761904761905,,,,,,,9.523809523809524,4.761904761904762,9.523809523809524,,,,4.761904761904762,,,,,,,,,,4.761904761904762,9.523809523809524,,9.523809523809524,,,,,,,,,9.523809523809524,,4.761904761904762,,,19.047619047619047,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6.666666666666667,,,,,,13.333333333333334,6.666666666666667,,,,13.333333333333334,6.666666666666667,,,6.666666666666667,,,,,,,,,13.333333333333334,,33.33333333333333,6.666666666666667,,,,,,6.666666666666667,,6.666666666666667,,,,,,6.666666666666667,,,,,,,,13.333333333333334,6.666666666666667,,6.666666666666667,,,,,,,,,6.666666666666667,,,,,6.666666666666667,,,
,,,,,,,,,,8.333333333333332,8.333333333333332,,,8.333333333333332,,8.333333333333332,,,,,,8.333333333333332,,,,,,,16.666666666666664,,,,,,,8.333333333333332,,,,,,,,,,,,8.333333333333332,,,,8.333333333333332,,,41.66666666666667,,,,,,,,,41.66666666666667,,,,,,,,
,11.11111111111111,,5.555555555555555,,,,5.555555555555555,,11.11111111111111,5.555555555555555,,5.555555555555555,,16.666666666666664,,5.555555555555555,,5.555555555555555,,5.555555555555555,,,,,,,16.666666666666664,,38.88888888888889,5.555555555555555,,,,,,5.555555555555555,,11.11111111111111,,,,,,5.555555555555555,,,,,,,,5.555555555555555,11.11111111111111,,,,,5.555555555555555,,,,,,,,5.555555555555555,,,11.11111111111111,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.142857142857142,,,7.142857142857142,,,,21.428571428571427,,,,,,,,,,,,,7.142857142857142,,,,,,,,,42.857142857142854,,,,,,,,,,,,,,,,,,,,7.142857142857142,,,21.428571428571427,,,,,7.142857142857142,,,,,,,,,,,,,,7.142857142857142,
,6.666666666666667,6.666666666666667,6.666666666666667,,,,20.0,,6.666666666666667,6.666666666666667,,,,6.666666666666667,,,,,,6.666666666666667,,,,,,,6.666666666666667,,53.333333333333336,6.666666666666667,,,,,,6.666666666666667,,,,,,,,,,,,,6.666666666666667,,,20.0,,,6.666666666666667,,6.666666666666667,,,,,,,6.666666666666667,,,,,6.666666666666667,,,
,,8.333333333333332,4.166666666666666,,,,4.166666666666666,,,,,4.166666666666666,,16.666666666666664,,4.166666666666666,,4.166666666666666,,,,,,,,,8.333333333333332,,50.0,,4.166666666666666,,12.5,4.166666666666666,,,8.333333333333332,12.5,,,,,4.166666666666666,,4.166666666666666,4.166666666666666,,4.166666666666666,4.166666666666666,,12.5,4.166666666666666,25.0,,8.333333333333332,,,,,,,,4.166666666666666,,,8.333333333333332,,8.333333333333332,8.333333333333332,,,
,,,,,,,,,,8.333333333333332,8.333333333333332,,,8.333333333333332,,8.333333333333332,,,,,,8.333333333333332,,,,,,,16.666666666666664,,,,,,,8.333333333333332,,,,,,,,,,,,8.333333333333332,,,,8.333333333333332,,,41.66666666666667,,,,,,,,,41.66666666666667,,,,,,,,
,,,,,,,,,,,,,,12.5,,12.5,,,,,,,,,,,,,25.0,,,,,,,12.5,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,12.5,
,7.142857142857142,,,,,,,,,7.142857142857142,7.142857142857142,,,7.142857142857142,7.142857142857142,,,,,14.285714285714285,,,,,,,,,21.428571428571427,,,,,,,7.142857142857142,,,,,,,,,,,,,,14.285714285714285,,21.428571428571427,,,21.428571428571427,,,,,,,,7.142857142857142,21.428571428571427,,,,,,,7.142857142857142,
,7.142857142857142,,,,,,,,,7.142857142857142,7.142857142857142,,,7.142857142857142,7.142857142857142,,,,,14.285714285714285,,,,,,,,,21.428571428571427,,,,,,,7.142857142857142,,,,,,,,,,,,,,14.285714285714285,,21.428571428571427,,,21.428571428571427,,,,,,,,7.142857142857142,21.428571428571427,,,,,,,7.142857142857142,
,14.285714285714285,,,,,,,,,7.142857142857142,7.142857142857142,,,14.285714285714285,14.285714285714285,,,,,7.142857142857142,,,,,,,,,21.428571428571427,,,,,,,14.285714285714285,,,,,,,,,,,,,,7.142857142857142,,21.428571428571427,,7.142857142857142,14.285714285714285,,,,,,,,,14.285714285714285,,,,,,,14.285714285714285,
,7.142857142857142,,,,,,,,,7.142857142857142,7.142857142857142,,,7.142857142857142,7.142857142857142,,,,,14.285714285714285,,,,,,,,,21.428571428571427,,,,,,,7.142857142857142,,,,,,,,,,,,,,14.285714285714285,,21.428571428571427,,,21.428571428571427,,,,,,,,7.142857142857142,21.428571428571427,,,,,,,7.142857142857142,
,7.142857142857142,,,,,,,,,7.142857142857142,7.142857142857142,,,7.142857142857142,7.142857142857142,,,,,14.285714285714285,,,,,,,,,21.428571428571427,,,,,,,7.142857142857142,,,,,,,,,,,,,,14.285714285714285,,21.428571428571427,,,21.428571428571427,,,,,,,,7.142857142857142,21.428571428571427,,,,,,,7.142857142857142,
9.090909090909092,,,,9.090909090909092,,,9.090909090909092,,9.090909090909092,,,,,9.090909090909092,,9.090909090909092,,9.090909090909092,,9.090909090909092,,,,,,,9.090909090909092,,36.36363636363637,,,,,,,,,,9.090909090909092,,,,,,,,,,,,,9.090909090909092,,,,,,,,,,,9.090909090909092,,,9.090909090909092,,,9.090909090909092,,18.181818181818183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.6923076923076925,,7.6923076923076925,15.384615384615385,,7.6923076923076925,,,,,,,,15.384615384615385,,7.6923076923076925,,,,30.76923076923077,15.384615384615385,,7.6923076923076925,,,,,,23.076923076923077,,,,,,,15.384615384615385,,,,,,,,7.6923076923076925,,,,,,7.6923076923076925,,15.384615384615385,,,15.384615384615385,,,7.6923076923076925,,,,,23.076923076923077,,,,,15.384615384615385,,,,
,,,,,,,,,5.555555555555555,5.555555555555555,,,5.555555555555555,5.555555555555555,,5.555555555555555,,,,5.555555555555555,,,,,,,5.555555555555555,,27.77777777777778,5.555555555555555,,,,,,,,5.555555555555555,,5.555555555555555,,,,,,,5.555555555555555,,,5.555555555555555,5.555555555555555,5.555555555555555,11.11111111111111,5.555555555555555,,,,,,,,5.555555555555555,11.11111111111111,,,,,,5.555555555555555,,,
,,,,,,,,,,,,,,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11.11111111111111,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,11.11111111111111,,,,11.11111111111111,11.11111111111111,,11.11111111111111,,,,,,,,,,11.11111111111111,,,11.11111111111111,,11.11111111111111,,11.11111111111111,,,,,,,,,,11.11111111111111,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.88235294117647,5.88235294117647,,,,,11.76470588235294,,11.76470588235294,,,,,11.76470588235294,,5.88235294117647,,,,,,,,,,,11.76470588235294,,41.17647058823529,,,,,,,11.76470588235294,,,,,,5.88235294117647,,,,,,,,,,5.88235294117647,,,17.647058823529413,,,,,,,,,5.88235294117647,,,,,11.76470588235294,,,
,,5.88235294117647,,,,,5.88235294117647,,5.88235294117647,5.88235294117647,,,,11.76470588235294,,5.88235294117647,,,,,,,,,,,11.76470588235294,,29.411764705882355,5.88235294117647,,,,,,11.76470588235294,,,,,,,,,,,,,,,,5.88235294117647,,,11.76470588235294,,,,,,,,,5.88235294117647,,,,5.88235294117647,5.88235294117647,,,
,,17.647058823529413,11.76470588235294,,,5.88235294117647,5.88235294117647,,5.88235294117647,5.88235294117647,,,,17.647058823529413,,5.88235294117647,,5.88235294117647,,,,,,,,5.88235294117647,5.88235294117647,,47.05882352941176,,,,,,5.88235294117647,5.88235294117647,,5.88235294117647,,,,,,11.76470588235294,,,,,,,5.88235294117647,5.88235294117647,11.76470588235294,,5.88235294117647,,,,5.88235294117647,,,,5.88235294117647,,,5.88235294117647,,5.88235294117647,17.647058823529413,,,5.88235294117647
,,,5.88235294117647,11.76470588235294,,,5.88235294117647,,11.76470588235294,,,,,11.76470588235294,,,,5.88235294117647,,11.76470588235294,,,,,,,11.76470588235294,,41.17647058823529,,,,,,,5.88235294117647,,11.76470588235294,,,,,5.88235294117647,,,,,,5.88235294117647,,5.88235294117647,,17.647058823529413,,,,,,,,,,11.76470588235294,,,,,,11.76470588235294,5.88235294117647,,
,,,,,,,14.285714285714285,,,,,,,14.285714285714285,,,,,,,,,,,,,,,28.57142857142857,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,
,5.555555555555555,5.555555555555555,11.11111111111111,,,,,,11.11111111111111,,,,,5.555555555555555,,,,,,5.555555555555555,,,,,,,22.22222222222222,,72.22222222222221,,5.555555555555555,,,,,5.555555555555555,,22.22222222222222,,,,,,,,,,5.555555555555555,11.11111111111111,,11.11111111111111,22.22222222222222,33.33333333333333,,5.555555555555555,,5.555555555555555,,,,,,16.666666666666664,5.555555555555555,,,,,16.666666666666664,,5.555555555555555,11.11111111111111
,,,,,,,,,,6.666666666666667,,,,6.666666666666667,,13.333333333333334,,,,6.666666666666667,,,,,,,,,26.666666666666668,6.666666666666667,,,,,,6.666666666666667,,,,,,6.666666666666667,,,,,,,,6.666666666666667,,13.333333333333334,,,13.333333333333334,,,,,,,,6.666666666666667,6.666666666666667,,,,,,,,
,,,7.142857142857142,,,,7.142857142857142,,7.142857142857142,,,,7.142857142857142,7.142857142857142,,,,,,,,,,,,,7.142857142857142,,28.57142857142857,,,,,,,,,,,7.142857142857142,,,,7.142857142857142,,,,,,,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,,7.142857142857142,,,7.142857142857142,,,7.142857142857142,7.142857142857142,,,,,,14.285714285714285,,,
,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.25,,,,,,,,6.25,6.25,,,6.25,,6.25,,,,,,,,,,,6.25,,25.0,,,,,,,6.25,,,6.25,,,,,,,,,,,,,12.5,,,12.5,,,,,,,,,6.25,,,,6.25,,,18.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.6923076923076925,,,,,,,,,7.6923076923076925,,,,15.384615384615385,,7.6923076923076925,,,,,,,,,,,,,15.384615384615385,7.6923076923076925,,,,,,15.384615384615385,,,,,,7.6923076923076925,,,,,,,,,,7.6923076923076925,,,23.076923076923077,,,,,,,,,7.6923076923076925,,,,15.384615384615385,,,,
,7.6923076923076925,,,,,,,,,7.6923076923076925,,,,15.384615384615385,,7.6923076923076925,,,,,,,,,,,,,15.384615384615385,7.6923076923076925,,,,,,15.384615384615385,,,,,,7.6923076923076925,,,,,,,,,,7.6923076923076925,,,23.076923076923077,,,,,,,,,7.6923076923076925,,,,15.384615384615385,,,,
5.0,,,5.0,5.0,,,5.0,,10.0,20.0,5.0,5.0,,15.0,,5.0,,,,10.0,,,,,5.0,5.0,10.0,,35.0,5.0,,,,,10.0,,,5.0,,,5.0,,,5.0,,,,,,5.0,,10.0,5.0,5.0,,,5.0,,5.0,,,,10.0,,,10.0,,,15.0,,5.0,
,,,,4.761904761904762,,,14.285714285714285,,,,,,,9.523809523809524,,4.761904761904762,,,,9.523809523809524,,,,,,4.761904761904762,,,42.857142857142854,,,,9.523809523809524,,,4.761904761904762,,,,,4.761904761904762,,,,,,,,,9.523809523809524,9.523809523809524,14.285714285714285,9.523809523809524,4.761904761904762,9.523809523809524,,,,,,,,9.523809523809524,4.761904761904762,,4.761904761904762,,4.761904761904762,4.761904761904762,,,
5.263157894736842,10.526315789473683,,5.263157894736842,,,,15.789473684210526,,5.263157894736842,,,5.263157894736842,,21.052631578947366,5.263157894736842,5.263157894736842,,5.263157894736842,,5.263157894736842,,,,,,5.263157894736842,5.263157894736842,,31.57894736842105,,,,,,,10.526315789473683,,5.263157894736842,,,,,,,,,,,5.263157894736842,,,,5.263157894736842,,,,5.263157894736842,,,,,,5.263157894736842,,,5.263157894736842,,,15.789473684210526,,,
,,,,,,,,,,,,,,20.0,,20.0,,,,,,,,,,,,,20.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11.76470588235294,,,,,11.76470588235294,,,,,,,17.647058823529413,,,,5.88235294117647,,,,,,,,,,,41.17647058823529,,,,5.88235294117647,,,5.88235294117647,,5.88235294117647,,,,,,,,,,,,,5.88235294117647,5.88235294117647,11.76470588235294,,5.88235294117647,,,,,,,,5.88235294117647,5.88235294117647,,5.88235294117647,,,,,5.88235294117647,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.142857142857142,14.285714285714285,,,,,,,,,,7.142857142857142,,28.57142857142857,,7.142857142857142,,7.142857142857142,,,,7.142857142857142,,,,,7.142857142857142,,42.857142857142854,,,,,,,7.142857142857142,,14.285714285714285,,,,,,,,,,7.142857142857142,,,,7.142857142857142,14.285714285714285,,7.142857142857142,,,,,,,,,7.142857142857142,,7.142857142857142,,,7.142857142857142,,,
,10.0,5.0,,5.0,,,10.0,,5.0,,,,,,,,,,,5.0,,,,,,,5.0,,45.0,,,,,,,,,,,,,,,,,,,,,,5.0,20.0,5.0,,10.0,,,,,,,,10.0,5.0,,,,5.0,5.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.76470588235294,,,5.88235294117647,,,,17.647058823529413,,5.88235294117647,,,,5.88235294117647,,,,,,,,,35.294117647058826,5.88235294117647,,,,,,17.647058823529413,,,,5.88235294117647,,,,,,,,,,5.88235294117647,5.88235294117647,11.76470588235294,5.88235294117647,,,,,,,,,5.88235294117647,11.76470588235294,,,,,,,,11.76470588235294,
,11.11111111111111,,11.11111111111111,,,,,,,11.11111111111111,,,,22.22222222222222,11.11111111111111,,,,,11.11111111111111,,,,,,,,,22.22222222222222,11.11111111111111,,,,,11.11111111111111,22.22222222222222,,,,,,,,11.11111111111111,,,,,,11.11111111111111,,22.22222222222222,,,22.22222222222222,,,,11.11111111111111,,,,11.11111111111111,22.22222222222222,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7.142857142857142,14.285714285714285,,7.142857142857142,,14.285714285714285,,7.142857142857142,,,,,28.57142857142857,,,,7.142857142857142,7.142857142857142,7.142857142857142,,,,,,,7.142857142857142,,35.714285714285715,,,,,7.142857142857142,,7.142857142857142,,,,,,,7.142857142857142,14.285714285714285,,,,,,,,,,,7.142857142857142,,,7.142857142857142,,,,,,,7.142857142857142,7.142857142857142,,7.142857142857142,7.142857142857142,,,
